task_id,sample_id,part_id,reasoning,answer
16,62,2,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,62,3,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,62,4,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,63,1,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,63,2,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,63,3,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,63,4,"jessica is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,64,1,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,64,2,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,64,3,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,64,4,"winona is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,65,1,"emily is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,65,2,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,65,3,"jessica is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,65,4,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,66,1,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,66,2,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,66,3,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,66,4,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,67,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,67,2,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,67,3,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,67,4,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,68,1,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,68,2,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,68,3,"jessica is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,68,4,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,69,1,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,69,2,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,69,3,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,69,4,"emily is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,70,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,70,2,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,70,3,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,70,4,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,71,1,"emily is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,71,2,"jessica is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,71,3,"jessica is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,71,4,"emily is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,72,1,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,72,2,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,72,3,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,72,4,"emily is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,73,1,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,73,2,"emily is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,73,3,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,73,4,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,74,1,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,74,2,"winona is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, winona is afraid of wolves.",wolf
16,74,3,"gertrude is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,74,4,"emily is a wolf (stated directly). Wolves are afraid of mice (stated directly). Therefore, emily is afraid of mice.",mouse
16,75,1,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,75,2,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,75,3,"gertrude is a cat (stated directly). Cats are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,75,4,"jessica is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,76,1,"jessica is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,76,2,"gertrude is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,76,3,"jessica is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,76,4,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,77,1,"gertrude is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,77,2,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,77,3,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,77,4,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,78,1,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,78,2,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,78,3,"emily is a cat (stated directly). Cats are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,78,4,"jessica is a sheep (stated directly). Sheep are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,79,1,"gertrude is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,79,2,"emily is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,79,3,"winona is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,79,4,"jessica is a sheep (stated directly). Sheep are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,80,1,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,80,2,"jessica is a sheep (stated directly). Sheep are afraid of mice (stated directly). Therefore, jessica is afraid of mice.",mouse
16,80,3,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,80,4,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,81,1,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,81,2,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,81,3,"emily is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,81,4,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,82,1,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,82,2,"gertrude is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, gertrude is afraid of cats.",cat
16,82,3,"winona is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, winona is afraid of mice.",mouse
16,82,4,"jessica is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, jessica is afraid of cats.",cat
16,83,1,"jessica is a mouse (stated directly). Mice are afraid of sheep (stated directly). Therefore, jessica is afraid of sheep.",sheep
16,83,2,"emily is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, emily is afraid of sheep.",sheep
16,83,3,"gertrude is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, gertrude is afraid of sheep.",sheep
16,83,4,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,84,1,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,84,2,"jessica is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, jessica is afraid of wolves.",wolf
16,84,3,"emily is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, emily is afraid of wolves.",wolf
16,84,4,"gertrude is a mouse (stated directly). Mice are afraid of wolves (stated directly). Therefore, gertrude is afraid of wolves.",wolf
16,85,1,"emily is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,85,2,"winona is a wolf (stated directly). Wolves are afraid of sheep (stated directly). Therefore, winona is afraid of sheep.",sheep
16,85,3,"emily is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
16,85,4,"gertrude is a cat (stated directly). Cats are afraid of mice (stated directly). Therefore, gertrude is afraid of mice.",mouse
16,86,1,"winona is a wolf (stated directly). Wolves are afraid of cats (stated directly). Therefore, winona is afraid of cats.",cat
16,86,2,"emily is a mouse (stated directly). Mice are afraid of cats (stated directly). Therefore, emily is afraid of cats.",cat
